Query_number,Document_ID,Cluster_ID,Similarity
4779,output_356223.txt,461,0.50077605
4779,output_463822.txt,461,0.47047943
4779,output_101405.txt,461,0.4678792
4779,output_239018.txt,461,0.4659462
4779,output_433106.txt,461,0.46579903
4779,output_290436.txt,461,0.46363938
4779,output_23282.txt,461,0.46166486
4779,output_268857.txt,461,0.44076207
4779,output_275620.txt,461,0.4324988
4780,output_336417.txt,191,0.6692611
4780,output_17324.txt,507,0.5884091
4780,output_130257.txt,507,0.5851507
4780,output_445233.txt,207,0.5770581
4780,output_235001.txt,507,0.55084354
4780,output_64637.txt,207,0.5362604
4780,output_360301.txt,507,0.53372705
4780,output_491655.txt,507,0.52574575
4780,output_463176.txt,507,0.5203614
4780,output_377853.txt,507,0.5201481
4781,output_346735.txt,137,0.69632244
4781,output_373327.txt,137,0.68472826
4781,output_404544.txt,137,0.68472826
4781,output_31715.txt,137,0.6553707
4781,output_218743.txt,137,0.6477369
4781,output_285942.txt,137,0.64636475
4781,output_199456.txt,137,0.6332176
4781,output_238139.txt,137,0.60500556
4781,output_45410.txt,185,0.6020236
4781,output_31922.txt,137,0.59905505
4782,output_193843.txt,115,0.61776286
4782,output_133338.txt,115,0.5883145
4782,output_43850.txt,629,0.58242434
4782,output_76065.txt,629,0.5740104
4782,output_170745.txt,629,0.5631286
4782,output_60212.txt,115,0.5582228
4782,output_441534.txt,593,0.55457854
4782,output_156161.txt,115,0.55245054
4782,output_176321.txt,115,0.5383792
4782,output_303217.txt,115,0.5381932
4783,output_433472.txt,422,0.55620277
4783,output_351401.txt,422,0.4895674
4783,output_228759.txt,422,0.47183424
4783,output_105208.txt,422,0.45691928
4783,output_134613.txt,422,0.45337352
4783,output_378160.txt,422,0.45083466
4783,output_219762.txt,451,0.4474039
4783,output_265135.txt,422,0.44158733
4783,output_163240.txt,422,0.43986166
4783,output_183495.txt,422,0.43739903
4784,output_330824.txt,489,0.6554837
4784,output_184536.txt,129,0.6345434
4784,output_174074.txt,76,0.61986864
4784,output_96137.txt,129,0.61882424
4784,output_148525.txt,129,0.56826144
4784,output_280594.txt,216,0.5616946
4784,output_10915.txt,216,0.5566127
4784,output_495235.txt,129,0.55240524
4784,output_196406.txt,129,0.55234677
4784,output_43128.txt,371,0.5461727
4785,output_60788.txt,494,0.6465513
4785,output_334853.txt,494,0.615112
4785,output_83175.txt,494,0.56978154
4785,output_120430.txt,23,0.5684364
4785,output_352143.txt,444,0.56801057
4785,output_104248.txt,494,0.55836296
4785,output_310478.txt,494,0.5561567
4785,output_475551.txt,444,0.5496814
4785,output_304095.txt,494,0.5455055
4785,output_126332.txt,494,0.54523754
4786,output_408435.txt,704,0.5803353
4786,output_9201.txt,704,0.4914958
4786,output_395711.txt,704,0.47526652
4786,output_213033.txt,704,0.47082084
4786,output_390244.txt,293,0.46509975
4786,output_94036.txt,704,0.46276006
4786,output_472058.txt,143,0.46197945
4786,output_186470.txt,156,0.4593374
4786,output_57012.txt,704,0.4566908
4786,output_24628.txt,704,0.45373338
4787,output_362612.txt,368,0.4640762
4787,output_106950.txt,214,0.4637303
4787,output_49169.txt,214,0.4624337
4787,output_273191.txt,368,0.46191102
4787,output_148833.txt,214,0.46134123
4787,output_485833.txt,214,0.46123514
4787,output_79438.txt,368,0.4576999
4787,output_54397.txt,214,0.4463387
4787,output_42722.txt,214,0.4463387
4787,output_497193.txt,214,0.43800455
4788,output_178161.txt,156,0.6585777
4788,output_442640.txt,156,0.64886034
4788,output_21699.txt,156,0.6488436
4788,output_469483.txt,156,0.6288886
4788,output_421373.txt,156,0.6245607
4788,output_258247.txt,156,0.6245036
4788,output_156420.txt,156,0.61741203
4788,output_348143.txt,156,0.6111993
4788,output_441402.txt,156,0.6003332
4788,output_334547.txt,12,0.59936094
4789,output_130154.txt,704,0.66353774
4789,output_197772.txt,143,0.6201513
4789,output_356986.txt,704,0.5927713
4789,output_135954.txt,143,0.5729406
4789,output_227403.txt,499,0.5638523
4789,output_410602.txt,124,0.5583911
4789,output_30989.txt,124,0.5560428
4789,output_381792.txt,143,0.552132
4789,output_142708.txt,124,0.5494345
4789,output_331149.txt,704,0.5489303
4790,output_168427.txt,427,0.51521975
4790,output_455350.txt,427,0.49034408
4790,output_294972.txt,12,0.4687649
4790,output_129454.txt,427,0.46344912
4790,output_108642.txt,427,0.46011904
4790,output_367774.txt,427,0.45795304
4790,output_414917.txt,155,0.45530424
4790,output_294881.txt,155,0.45272067
4790,output_218965.txt,686,0.44812894
4790,output_453863.txt,427,0.4407701
4791,output_479348.txt,199,0.63627213
4791,output_324514.txt,199,0.5928732
4791,output_322552.txt,534,0.51501477
4791,output_404556.txt,568,0.50328326
4791,output_22449.txt,534,0.491413
4791,output_270138.txt,534,0.4660553
4791,output_478325.txt,253,0.46197307
4791,output_160444.txt,534,0.45281202
4791,output_175181.txt,568,0.4476285
4791,output_344538.txt,557,0.44559532
4792,output_270122.txt,511,0.5382743
4792,output_58122.txt,330,0.51843834
4792,output_239518.txt,330,0.51317304
4792,output_151427.txt,511,0.51002246
4792,output_169732.txt,511,0.4949188
4792,output_144931.txt,209,0.48562762
4792,output_161997.txt,511,0.4850167
4792,output_124724.txt,511,0.47976226
4792,output_214367.txt,330,0.47736746
4792,output_119172.txt,330,0.47316995
4793,output_350596.txt,603,0.5298251
4793,output_498069.txt,648,0.52956045
4793,output_288670.txt,318,0.5162812
4793,output_159159.txt,648,0.509933
4793,output_222618.txt,318,0.505198
4793,output_338104.txt,318,0.5032581
4793,output_325851.txt,318,0.49561805
4793,output_312035.txt,648,0.48669535
4793,output_237576.txt,126,0.47920445
4793,output_44354.txt,603,0.4785598
4794,output_457043.txt,511,0.5049374
4794,output_74027.txt,330,0.50117725
4794,output_370431.txt,209,0.4952919
4794,output_216630.txt,209,0.4917893
4794,output_215276.txt,13,0.4836098
4794,output_245176.txt,209,0.48189327
4794,output_491961.txt,13,0.479093
4794,output_227867.txt,511,0.47866017
4794,output_459957.txt,330,0.47828266
4794,output_247396.txt,511,0.47734684
4795,output_3813.txt,561,0.40267664
4795,output_36710.txt,489,0.38584045
4795,output_254150.txt,189,0.37637633
4795,output_259452.txt,561,0.35260272
4795,output_97172.txt,20,0.33597124
4795,output_270647.txt,189,0.33273172
4795,output_202519.txt,189,0.331967
4795,output_447418.txt,189,0.33081475
4795,output_496639.txt,189,0.32548454
4795,output_253545.txt,189,0.31998855
4796,output_389504.txt,100,0.41782308
4796,output_449614.txt,370,0.3885622
4796,output_88990.txt,48,0.38428175
4796,output_465569.txt,587,0.36736405
4796,output_53457.txt,587,0.36424303
4796,output_317127.txt,48,0.36340618
4796,output_17488.txt,573,0.3622043
4796,output_159620.txt,48,0.3591475
4796,output_217440.txt,330,0.35468215
4796,output_467933.txt,573,0.35298887
4797,output_257263.txt,542,0.6839248
4797,output_378593.txt,52,0.57038367
4797,output_81330.txt,126,0.52349895
4797,output_411967.txt,542,0.52143484
4797,output_465823.txt,126,0.47910446
4797,output_38958.txt,542,0.45593643
4797,output_462639.txt,52,0.42913204
4797,output_487191.txt,542,0.4253015
4797,output_413272.txt,126,0.42463303
4797,output_106295.txt,542,0.42211887
4798,output_393586.txt,701,0.6219094
4798,output_30161.txt,204,0.5702753
4798,output_460985.txt,701,0.52254236
4798,output_457033.txt,701,0.492103
4798,output_348336.txt,204,0.48020375
4798,output_38313.txt,46,0.4792164
4798,output_250788.txt,46,0.47145444
4798,output_413229.txt,157,0.4684532
4798,output_193756.txt,701,0.45318812
4798,output_258231.txt,204,0.45087188
4799,output_493852.txt,321,0.5691346
4799,output_63247.txt,321,0.56528056
4799,output_417478.txt,311,0.5477432
4799,output_91898.txt,321,0.5409089
4799,output_168512.txt,177,0.5296385
4799,output_115650.txt,22,0.5258437
4799,output_170881.txt,321,0.5224272
4799,output_999.txt,321,0.51193845
4799,output_350300.txt,311,0.51066965
4799,output_388859.txt,357,0.5072155
4800,output_382039.txt,141,0.7438148
4800,output_109015.txt,141,0.6669054
4800,output_444238.txt,141,0.6485208
4800,output_66357.txt,141,0.62718666
4800,output_214841.txt,661,0.6107868
4800,output_458958.txt,661,0.60894084
4800,output_453562.txt,141,0.6047795
4800,output_277151.txt,661,0.602008
4800,output_395703.txt,141,0.56805325
4800,output_226768.txt,141,0.51024336
4801,output_266690.txt,586,0.608086
4801,output_472532.txt,65,0.5999086
4801,output_204645.txt,65,0.59234035
4801,output_72481.txt,65,0.59015787
4801,output_227443.txt,65,0.58054817
4801,output_470746.txt,65,0.5678309
4801,output_480507.txt,65,0.56115663
4801,output_105271.txt,586,0.55313224
4801,output_82624.txt,70,0.544852
4801,output_205259.txt,65,0.5392289
4802,output_441848.txt,331,0.44624054
4802,output_42014.txt,331,0.43128687
4802,output_430004.txt,331,0.43095693
4802,output_336085.txt,331,0.42301896
4802,output_433160.txt,141,0.41520074
4802,output_237982.txt,141,0.40610844
4802,output_436349.txt,331,0.39986825
4802,output_15110.txt,331,0.39405704
4802,output_436875.txt,254,0.3937952
4802,output_43920.txt,254,0.39190534
4803,output_416313.txt,660,0.7584055
4803,output_75208.txt,660,0.70542705
4803,output_467380.txt,660,0.6827047
4803,output_395579.txt,660,0.6597235
4803,output_62110.txt,660,0.6567668
4803,output_279109.txt,660,0.64193374
4803,output_474406.txt,488,0.6417777
4803,output_441338.txt,660,0.6072361
4803,output_312933.txt,660,0.55450165
4803,output_180346.txt,660,0.54981035
4804,output_329692.txt,61,0.47456223
4804,output_216636.txt,61,0.4359127
4804,output_188107.txt,273,0.43455964
4804,output_429887.txt,273,0.4220276
4804,output_190358.txt,273,0.37878308
4804,output_88427.txt,273,0.37547982
4804,output_141613.txt,273,0.36686364
4804,output_273053.txt,273,0.3640392
4804,output_243856.txt,273,0.3620115
4804,output_491281.txt,273,0.36168113
4805,output_371015.txt,491,0.5280135
4805,output_43589.txt,491,0.49717975
4805,output_247553.txt,491,0.4666311
4805,output_328165.txt,491,0.45731172
4805,output_439241.txt,131,0.43871155
4805,output_48586.txt,491,0.4262564
4805,output_463051.txt,491,0.4111738
4805,output_178589.txt,491,0.40465325
4805,output_367603.txt,561,0.39590257
4805,output_325067.txt,125,0.39085966
4806,output_463630.txt,421,0.73331654
4806,output_287984.txt,341,0.5428509
4806,output_228675.txt,536,0.5095196
4806,output_77038.txt,421,0.5091431
4806,output_187427.txt,536,0.49724007
4806,output_247442.txt,421,0.49149922
4806,output_413093.txt,341,0.488751
4806,output_333130.txt,536,0.47882152
4806,output_194802.txt,421,0.47874242
4806,output_333654.txt,421,0.47489423
4807,output_13383.txt,539,0.69414884
4807,output_261393.txt,443,0.56245625
4807,output_247820.txt,539,0.55039585
4807,output_182060.txt,539,0.52928627
4807,output_320007.txt,539,0.52349305
4807,output_183410.txt,443,0.52248895
4807,output_247342.txt,704,0.5192244
4807,output_258313.txt,704,0.51365113
4807,output_152656.txt,704,0.5078448
4807,output_100658.txt,405,0.5076753
4808,output_353275.txt,357,0.61942154
4808,output_55732.txt,156,0.5749957
4808,output_372426.txt,357,0.5369775
4808,output_501133.txt,12,0.53220844
4808,output_471347.txt,357,0.5297948
4808,output_83859.txt,687,0.52850187
4808,output_261991.txt,156,0.52779895
4808,output_153492.txt,12,0.525586
4808,output_287489.txt,156,0.52476066
4808,output_327991.txt,156,0.5108703
4809,output_146899.txt,209,0.565264
4809,output_230501.txt,600,0.56027275
4809,output_125856.txt,282,0.5247549
4809,output_205538.txt,600,0.52360153
4809,output_18135.txt,282,0.50043505
4809,output_5113.txt,600,0.49468863
4809,output_37628.txt,282,0.48929796
4809,output_426954.txt,600,0.4791997
4809,output_250583.txt,511,0.4756449
4809,output_95239.txt,282,0.4669254
4810,output_212511.txt,104,0.5592404
4810,output_450654.txt,104,0.5493523
4810,output_43449.txt,104,0.50196576
4810,output_150010.txt,104,0.49616873
4810,output_254302.txt,104,0.49521422
4810,output_145063.txt,104,0.48957965
4810,output_294210.txt,606,0.48479167
4810,output_351794.txt,104,0.48154342
4810,output_201918.txt,104,0.48136288
4810,output_128027.txt,104,0.47977263
4811,output_219766.txt,469,0.40422803
4811,output_447895.txt,131,0.36362296
4811,output_255927.txt,468,0.34985203
4811,output_492839.txt,131,0.3498
4811,output_439223.txt,456,0.335051
4811,output_95579.txt,547,0.32125133
4811,output_198043.txt,469,0.3165261
4811,output_132753.txt,468,0.30695152
4811,output_344045.txt,125,0.3063804
4811,output_85444.txt,315,0.3032331
4812,output_305621.txt,554,0.4244224
4812,output_384832.txt,573,0.41080454
4812,output_121358.txt,129,0.4030782
4812,output_16404.txt,461,0.3951721
4812,output_276196.txt,461,0.38970697
4812,output_157001.txt,528,0.3884486
4812,output_356361.txt,129,0.38680375
4812,output_460985.txt,701,0.3826617
4812,output_418035.txt,238,0.37758303
4812,output_444231.txt,99,0.37642172
4813,output_493650.txt,282,0.45921868
4813,output_428797.txt,330,0.4419131
4813,output_348384.txt,100,0.42980582
4813,output_474036.txt,282,0.4261763
4813,output_407559.txt,13,0.39858663
4813,output_171513.txt,464,0.382002
4813,output_354022.txt,676,0.3815318
4813,output_472809.txt,207,0.38069507
4813,output_437533.txt,13,0.37690842
4813,output_311526.txt,330,0.3767088
4814,output_395043.txt,451,0.51819205
4814,output_154633.txt,368,0.5100233
4814,output_237707.txt,451,0.5042484
4814,output_33944.txt,368,0.4931277
4814,output_249423.txt,368,0.4816628
4814,output_247017.txt,451,0.47774225
4814,output_435941.txt,611,0.4740411
4814,output_191217.txt,160,0.47307175
4814,output_200375.txt,451,0.46838826
4814,output_242394.txt,368,0.4651453
4815,output_259390.txt,308,0.55847347
4815,output_170671.txt,379,0.5468737
4815,output_341519.txt,379,0.5468737
4815,output_242989.txt,321,0.5401683
4815,output_461940.txt,305,0.5361149
4815,output_377725.txt,287,0.5312195
4815,output_197606.txt,356,0.52386653
4815,output_276335.txt,287,0.5212176
4815,output_142955.txt,321,0.5003299
4815,output_348563.txt,321,0.49492067
4816,output_400674.txt,361,0.70943666
4816,output_161308.txt,648,0.7074138
4816,output_303582.txt,33,0.7042515
4816,output_203180.txt,33,0.61077213
4816,output_60560.txt,361,0.57428986
4816,output_110110.txt,33,0.5717931
4816,output_44026.txt,21,0.5585296
4816,output_232250.txt,361,0.53861976
4816,output_336108.txt,33,0.53302044
4816,output_94614.txt,361,0.48506886
4817,output_490674.txt,139,0.6812093
4817,output_354023.txt,139,0.652742
4817,output_248872.txt,139,0.618024
4817,output_246984.txt,139,0.6086862
4817,output_270162.txt,139,0.59493697
4817,output_121437.txt,139,0.5920533
4817,output_225067.txt,139,0.57974637
4817,output_458210.txt,139,0.5791991
4817,output_19060.txt,139,0.57022536
4817,output_221171.txt,139,0.56485933
4818,output_290026.txt,371,0.48391727
4818,output_309535.txt,129,0.4501265
4818,output_270809.txt,524,0.4461732
4818,output_382544.txt,371,0.43660235
4818,output_473381.txt,524,0.40397817
4818,output_167884.txt,371,0.39557263
4818,output_141726.txt,371,0.39548284
4818,output_18445.txt,371,0.3928175
4818,output_295514.txt,371,0.38833705
4818,output_259051.txt,461,0.3871923
4819,output_2709.txt,440,0.5486473
4819,output_128502.txt,59,0.51688564
4819,output_103969.txt,440,0.45671162
4819,output_127392.txt,342,0.4317137
4819,output_103085.txt,440,0.4228903
4819,output_83185.txt,382,0.40919107
4819,output_11752.txt,342,0.40849334
4819,output_253915.txt,440,0.40255806
4819,output_390300.txt,342,0.39791077
4819,output_320399.txt,547,0.3902833
4820,output_83908.txt,272,0.6444728
4820,output_71.txt,298,0.6007656
4820,output_115763.txt,272,0.5557836
4820,output_189189.txt,272,0.55404735
4820,output_244339.txt,272,0.5078378
4820,output_355194.txt,272,0.48748618
4820,output_289201.txt,46,0.48632282
4820,output_362497.txt,33,0.484134
4820,output_162366.txt,102,0.4716967
4820,output_228986.txt,102,0.46766797
4821,output_98365.txt,546,0.6561184
4821,output_461126.txt,546,0.63165295
4821,output_293670.txt,184,0.624532
4821,output_172797.txt,17,0.5710428
4821,output_304445.txt,440,0.5657329
4821,output_248961.txt,552,0.5329603
4821,output_280844.txt,440,0.5272647
4821,output_335842.txt,440,0.52467793
4821,output_482525.txt,440,0.5170407
4821,output_147378.txt,546,0.5033953
4822,output_149237.txt,19,0.40405062
4822,output_352366.txt,125,0.3590201
4822,output_451193.txt,456,0.35802424
4822,output_314280.txt,456,0.34963667
4822,output_324063.txt,126,0.34837398
4822,output_424616.txt,456,0.34680098
4822,output_14446.txt,19,0.34502494
4822,output_125755.txt,451,0.34489185
4822,output_466808.txt,456,0.33922166
4822,output_240636.txt,125,0.33504093
4823,output_336623.txt,451,0.6589657
4823,output_471628.txt,580,0.5768852
4823,output_390274.txt,451,0.5678718
4823,output_453272.txt,660,0.5642311
4823,output_420491.txt,306,0.56164163
4823,output_298962.txt,580,0.54935896
4823,output_240757.txt,306,0.54298985
4823,output_289662.txt,660,0.5400791
4823,output_70357.txt,451,0.52432466
4823,output_389315.txt,306,0.5215033
4824,output_88321.txt,298,0.53505117
4824,output_104703.txt,469,0.4845686
4824,output_204925.txt,298,0.45198286
4824,output_479652.txt,125,0.44907004
4824,output_211718.txt,298,0.4428521
4824,output_145925.txt,298,0.4394598
4824,output_146143.txt,46,0.42589056
4824,output_487170.txt,298,0.4231168
4824,output_164004.txt,298,0.42238274
4824,output_212215.txt,298,0.4163279
4825,output_21151.txt,9,0.6802864
4825,output_429323.txt,342,0.65689737
4825,output_243372.txt,391,0.5990653
4825,output_187818.txt,672,0.54043674
4825,output_476583.txt,9,0.53713846
4825,output_79396.txt,391,0.52987576
4825,output_408571.txt,509,0.5226792
4825,output_154483.txt,9,0.5195167
4825,output_7356.txt,342,0.51469505
4825,output_372675.txt,672,0.49880815
4826,output_299853.txt,542,0.55915385
4826,output_229916.txt,407,0.5375483
4826,output_212497.txt,542,0.48654485
4826,output_158098.txt,539,0.469056
4826,output_126198.txt,302,0.46218345
4826,output_463253.txt,539,0.46109673
4826,output_297201.txt,542,0.43633866
4826,output_333198.txt,539,0.430335
4826,output_473007.txt,302,0.42724532
4826,output_205308.txt,302,0.41764617
4827,output_465050.txt,125,0.62736017
4827,output_425708.txt,125,0.5931533
4827,output_323919.txt,495,0.5857659
4827,output_212279.txt,125,0.5784681
4827,output_16428.txt,495,0.53980523
4827,output_488081.txt,443,0.49725938
4827,output_217589.txt,21,0.4964564
4827,output_290307.txt,21,0.4876351
4827,output_260768.txt,125,0.48038912
4827,output_366345.txt,125,0.46171042
4828,output_289716.txt,204,0.46626884
4828,output_251898.txt,683,0.45457047
4828,output_348336.txt,204,0.44910336
4828,output_435859.txt,204,0.44486585
4828,output_56762.txt,207,0.43756187
4828,output_218226.txt,204,0.43628043
4828,output_393009.txt,204,0.43257186
4828,output_442867.txt,204,0.42841956
4828,output_294789.txt,204,0.42141527
4828,output_159601.txt,204,0.4139428
4829,output_140313.txt,434,0.6864456
4829,output_276034.txt,434,0.652329
4829,output_233151.txt,434,0.6161652
4829,output_70088.txt,434,0.5052153
4829,output_218490.txt,434,0.47947943
4829,output_210032.txt,434,0.4612692
4829,output_195479.txt,434,0.45702899
4829,output_328077.txt,434,0.4565748
4829,output_498800.txt,434,0.4304288
4829,output_123384.txt,434,0.42044997
4830,output_472185.txt,129,0.6076907
4830,output_205912.txt,129,0.46605754
4830,output_6453.txt,129,0.4597075
4830,output_437234.txt,129,0.4521532
4830,output_434052.txt,129,0.4445197
4830,output_118984.txt,129,0.423237
4830,output_62898.txt,129,0.41841644
4830,output_1138.txt,146,0.40980285
4830,output_117376.txt,76,0.4059464
4830,output_319076.txt,76,0.4037515
4831,output_149226.txt,474,0.5559914
4831,output_82162.txt,474,0.5435045
4831,output_437871.txt,265,0.5146809
4831,output_145693.txt,474,0.51324123
4831,output_317479.txt,52,0.49164146
4831,output_149889.txt,52,0.48944157
4831,output_472245.txt,406,0.4752599
4831,output_413859.txt,406,0.4752599
4831,output_304612.txt,474,0.46201944
4831,output_369344.txt,474,0.45601612
4832,output_139884.txt,486,0.49098873
4832,output_50893.txt,291,0.4635112
4832,output_5120.txt,495,0.44781452
4832,output_493587.txt,495,0.43983838
4832,output_416845.txt,495,0.4369733
4832,output_119177.txt,495,0.43694416
4832,output_25594.txt,486,0.4352303
4832,output_461964.txt,495,0.43011683
4832,output_427932.txt,279,0.42823547
4832,output_50407.txt,542,0.42761096
4833,output_68903.txt,218,0.38418442
4833,output_309558.txt,296,0.3570283
4833,output_421141.txt,71,0.34913534
4833,output_303034.txt,218,0.33997154
4833,output_14744.txt,44,0.33320916
4833,output_33258.txt,71,0.33230639
4833,output_215204.txt,296,0.3312301
4833,output_75688.txt,483,0.3310578
4833,output_105490.txt,296,0.32797942
4833,output_244275.txt,335,0.3151424
4834,output_258007.txt,565,0.67072815
4834,output_44502.txt,106,0.56644887
4834,output_457566.txt,565,0.5603857
4834,output_462338.txt,565,0.5595642
4834,output_233546.txt,565,0.5338355
4834,output_176400.txt,106,0.5266882
4834,output_416743.txt,256,0.5177718
4834,output_376732.txt,565,0.50719833
4834,output_305749.txt,565,0.50623494
4834,output_4102.txt,106,0.5054875
4835,output_302154.txt,442,0.627045
4835,output_60249.txt,442,0.62576497
4835,output_5488.txt,442,0.6111115
4835,output_340343.txt,442,0.6032008
4835,output_28233.txt,442,0.5962159
4835,output_180911.txt,442,0.5904417
4835,output_65016.txt,442,0.553761
4835,output_95148.txt,442,0.54965603
4835,output_89369.txt,442,0.54750705
4835,output_369671.txt,442,0.5306256
4836,output_28502.txt,603,0.48740542
4836,output_467163.txt,603,0.47055417
4836,output_350899.txt,603,0.4692303
4836,output_250617.txt,603,0.46768442
4836,output_227435.txt,495,0.4672544
4836,output_297801.txt,603,0.4395244
4836,output_129141.txt,603,0.43710768
4836,output_466527.txt,495,0.43039173
4836,output_335484.txt,603,0.4301115
4836,output_249232.txt,170,0.42912513
4837,output_380612.txt,189,0.56899
4837,output_319749.txt,507,0.52616596
4837,output_438045.txt,507,0.5201701
4837,output_291290.txt,507,0.4929357
4837,output_343146.txt,507,0.48692504
4837,output_488954.txt,507,0.48031026
4837,output_65307.txt,189,0.47210807
4837,output_26101.txt,189,0.4589762
4837,output_403411.txt,507,0.4539868
4837,output_272155.txt,189,0.44572163
4838,output_120448.txt,373,0.56509185
4838,output_14115.txt,373,0.55734926
4838,output_79737.txt,373,0.5556321
4838,output_112759.txt,373,0.5504489
4838,output_358163.txt,373,0.5454138
4838,output_366414.txt,373,0.52727014
4838,output_51911.txt,373,0.51941967
4838,output_359972.txt,373,0.5172029
4838,output_402445.txt,373,0.51497144
4838,output_100264.txt,373,0.50775504
4839,output_494778.txt,99,0.4880504
4839,output_444114.txt,99,0.43110263
4839,output_265487.txt,371,0.39861828
4839,output_406918.txt,99,0.38809067
4839,output_8567.txt,371,0.38073936
4839,output_204708.txt,99,0.37907213
4839,output_381820.txt,99,0.3740806
4839,output_304489.txt,99,0.37313104
4839,output_321681.txt,268,0.37118
4839,output_342236.txt,489,0.37060875
4840,output_297256.txt,427,0.7023848
4840,output_479375.txt,427,0.6120278
4840,output_421556.txt,427,0.6003911
4840,output_37547.txt,427,0.5828389
4840,output_183686.txt,427,0.5684309
4840,output_47506.txt,427,0.56747264
4840,output_331950.txt,427,0.55487645
4840,output_151548.txt,427,0.5326106
4840,output_136626.txt,427,0.50754213
4840,output_330147.txt,427,0.5042788
4841,output_84746.txt,603,0.6260299
4841,output_225903.txt,603,0.61979717
4841,output_296736.txt,47,0.60400176
4841,output_296050.txt,96,0.59772193
4841,output_264575.txt,603,0.5884109
4841,output_491149.txt,603,0.55511045
4841,output_235312.txt,360,0.55488086
4841,output_500932.txt,104,0.5471364
4841,output_493393.txt,360,0.5384846
4841,output_210413.txt,360,0.5381968
4842,output_419243.txt,321,0.5579808
4842,output_107391.txt,536,0.55215764
4842,output_56540.txt,316,0.50354856
4842,output_289703.txt,655,0.49762046
4842,output_217740.txt,536,0.46955922
4842,output_72489.txt,655,0.46134114
4842,output_43367.txt,655,0.45461124
4842,output_194332.txt,655,0.45420358
4842,output_137134.txt,316,0.45094064
4842,output_235407.txt,432,0.45091626
4843,output_180197.txt,368,0.6776277
4843,output_182475.txt,368,0.6577698
4843,output_182365.txt,267,0.6313391
4843,output_496682.txt,368,0.6235771
4843,output_274140.txt,368,0.58307695
4843,output_49110.txt,368,0.5823295
4843,output_368106.txt,368,0.5821818
4843,output_248587.txt,368,0.56411827
4843,output_322520.txt,368,0.5574533
4843,output_271976.txt,368,0.5504614
4844,output_74500.txt,162,0.500085
4844,output_380301.txt,162,0.4859747
4844,output_393269.txt,162,0.48366493
4844,output_55164.txt,162,0.45781022
4844,output_44101.txt,162,0.423797
4844,output_443845.txt,162,0.41472936
4844,output_14779.txt,162,0.4117304
4844,output_457183.txt,162,0.3952948
4844,output_24694.txt,162,0.3938283
4844,output_491773.txt,162,0.3933789
4845,output_31957.txt,361,0.6079458
4845,output_100011.txt,361,0.5975252
4845,output_408635.txt,361,0.57392585
4845,output_490235.txt,124,0.5662079
4845,output_445237.txt,361,0.5361893
4845,output_82781.txt,279,0.5297837
4845,output_26430.txt,361,0.51275265
4845,output_422293.txt,456,0.509712
4845,output_42992.txt,361,0.508425
4845,output_19738.txt,347,0.50134915
4846,output_90043.txt,586,0.508975
4846,output_295050.txt,586,0.5010845
4846,output_475928.txt,586,0.481267
4846,output_217959.txt,586,0.4777528
4846,output_23239.txt,586,0.47531727
4846,output_498176.txt,586,0.47494507
4846,output_94869.txt,586,0.45885053
4846,output_345020.txt,586,0.45441929
4846,output_324623.txt,586,0.44912302
4846,output_376995.txt,586,0.4486291
4847,output_451847.txt,466,0.63089883
4847,output_429954.txt,466,0.62256056
4847,output_415657.txt,466,0.59228545
4847,output_393818.txt,466,0.5884855
4847,output_2597.txt,466,0.58695877
4847,output_487566.txt,466,0.5841119
4847,output_362919.txt,466,0.57522047
4847,output_47246.txt,466,0.5737896
4847,output_343593.txt,466,0.5737394
4847,output_116872.txt,466,0.571681
4848,output_55444.txt,519,0.48261863
4848,output_475901.txt,153,0.4538427
4848,output_49473.txt,519,0.43905848
4848,output_153958.txt,519,0.43649805
4848,output_47208.txt,65,0.4112783
4848,output_381413.txt,106,0.40378413
4848,output_171495.txt,334,0.39688772
4848,output_246102.txt,106,0.3953929
4848,output_470439.txt,519,0.3941201
4848,output_295018.txt,519,0.39150682
4849,output_489501.txt,48,0.6402649
4849,output_261401.txt,511,0.58220434
4849,output_393883.txt,511,0.5667721
4849,output_301605.txt,48,0.55231833
4849,output_282224.txt,511,0.54342234
4849,output_84945.txt,106,0.53495914
4849,output_56761.txt,511,0.53160524
4849,output_68350.txt,48,0.52009726
4849,output_46341.txt,330,0.51928556
4849,output_245414.txt,48,0.51906204
4850,output_329955.txt,509,0.68842024
4850,output_292820.txt,444,0.65306526
4850,output_318498.txt,432,0.6201743
4850,output_137780.txt,509,0.60523725
4850,output_129365.txt,444,0.6003505
4850,output_265810.txt,432,0.5927181
4850,output_206391.txt,444,0.5902617
4850,output_293009.txt,444,0.5902617
4850,output_210521.txt,444,0.58426994
4850,output_42883.txt,432,0.57441777
4851,output_37356.txt,76,0.500348
4851,output_469461.txt,146,0.49924615
4851,output_300229.txt,146,0.48682243
4851,output_255291.txt,71,0.48577586
4851,output_155059.txt,461,0.4850514
4851,output_466724.txt,76,0.48134777
4851,output_89629.txt,71,0.46978322
4851,output_493659.txt,71,0.44554526
4851,output_128896.txt,146,0.4433577
4851,output_364584.txt,461,0.44197446
4852,output_351790.txt,139,0.65319794
4852,output_164352.txt,139,0.62408984
4852,output_5718.txt,139,0.62160456
4852,output_440679.txt,139,0.61799324
4852,output_473151.txt,139,0.61730015
4852,output_304.txt,139,0.613114
4852,output_446914.txt,139,0.60539114
4852,output_279903.txt,139,0.60495687
